""	"D24_1"	"D24_2"	"D24_3"	"C24_1"	"C24_2"	"C24_3"	"D45_1"	"D45_2"	"D45_3"	"C45_1"	"C45_2"	"C45_3"
"SCO3391"	8.6414369156534	8.56482122761468	8.49558893955725	8.51355795222471	8.49537833265351	8.57102849925444	8.18776032968576	8.29893358705703	8.19700916345885	8.23043519150603	8.21998162464742	8.30076389934306
"SCO3392"	9.09881385823886	9.24088480513843	9.27685867496063	9.0222802001458	9.04464191944883	9.05000881831793	8.93832464087702	8.81216457878192	8.88961274622435	8.7688099576652	8.81446148014728	8.8173500473676
"SCO3393"	8.81046706263976	8.71416077032773	8.78743027489624	8.83859003893529	8.7264226670465	8.71956882068828	8.22939016718244	8.24298583997514	8.33247349397059	8.29681522961203	8.52993453073966	8.4123985672833
"SCO3394"	9.78450779034449	9.77050686535578	9.65179742864563	9.85494050574699	9.85357820273431	9.88693371732255	9.25723278707933	9.28375320354225	9.38773156683722	9.6756830765613	9.60246085574931	9.56525180999625
"SCO3395"	9.94734087949294	10.0046264817845	9.8230162212299	10.4589881434189	10.4530987613907	10.4262824304709	9.33301675931875	9.21801752616243	9.37433440378988	10.4258860677763	10.4400582541996	10.3161321701374
"SCO3396"	9.1081760929068	9.0063870835957	9.23348449090535	9.64981916532843	9.58924298339665	9.28055369092252	8.2235293096378	8.10315633446339	8.14688179266518	8.55417692073767	8.67638616678508	8.43068700111285
"SCO3397"	10.3777907748266	10.4147646811166	10.5264338106854	10.6109159379568	10.590130592152	10.4629765452819	8.80302556287571	8.94169498474334	8.74308081850273	9.19502067732666	9.17921959333861	9.09283419144139
"SCO3398"	9.11438234048668	9.26464091792512	9.17564384599638	9.18416035954326	9.097100858419	9.00704055712793	8.90748366769292	8.95958990283432	8.87517393423021	8.8556567201175	8.86653406917133	8.85204701663124
"SCO3399"	8.03316368982382	8.061605861335	8.13896303257898	8.15474201694087	8.22654027033123	8.23123921399371	8.09993248506361	8.12276625102727	8.02574329773213	7.98538463259223	8.08929101804008	7.98531195624815
"SCO3400"	8.64582691911153	8.72295629684909	8.73853199474032	8.66881741239843	8.64447490105414	8.77943971774846	8.59242241920815	8.6400608263502	8.66046480375745	8.40014592885962	8.38661662145173	8.52178959293133
"SCO3401"	8.70998207658633	8.80373849534087	8.95929628599173	8.81117427820581	8.85537404511105	8.75861455059132	8.65250335379752	8.4605968486995	8.60236675743312	8.55417692073767	8.64483164507191	8.71629023505638
"SCO3402"	9.36306612018154	9.42308765579317	9.40498478759062	9.35721305425527	9.31980360652545	9.2661636099969	9.02368004018427	8.86220721730456	8.97988942520667	8.85214804738023	8.71058491614892	8.95353180388098
"SCO3403"	9.06392886307048	8.8523560311725	8.7830582377317	8.82495211986412	8.84194356504899	8.769067736052	9.162763133902	9.22431441617828	9.11009490360559	8.78737303122396	8.77644870857869	8.87814138193706
"SCO3404"	13.471974472904	13.5589081616623	13.5320026982879	13.6172212142612	13.6157085927313	13.6772299190947	13.3642843159261	13.277648160548	13.3377248061414	13.3435083676796	13.3922175711605	13.4387383719402
"SCO3405"	10.9300501943758	11.0675305300696	11.0355103183069	11.2378826640389	11.2288085710334	11.1883863321129	10.850382163001	10.9091205582338	10.9805920529688	11.2178823965515	11.1730188911866	11.2853256962252
"SCO3406"	11.9279070807655	12.0056805697242	12.0503157974051	12.1539117909217	12.1953863932821	12.2553027485652	12.0920510327138	12.1332684935579	12.1578036887385	12.6327252391432	12.6102987849172	12.5465619630043
"SCO3407"	9.97443039218379	10.0133033071282	10.0178288213231	9.98581273335907	10.1426830353817	10.1234370893144	10.9958207762978	11.0514222215039	10.9301756024438	10.9530963034495	11.0675821332057	11.1164011506432
"SCO3408"	9.61999657070245	9.76845248807524	9.64243165878309	9.40967750760308	9.29287559718802	9.50689544936592	10.3275310514446	10.1865614637349	10.3256159632127	10.214204378458	10.0775906040485	10.0865007013877
"SCO3409"	11.5206022416938	11.5910857684995	11.6110345333873	11.8837444868896	11.8034346562899	11.7872352720252	11.1148499144318	10.9953375857528	11.0743731478877	11.0840002936119	11.1160789340102	11.2068311707762
"SCO3410"	9.5695590415288	9.54867122777909	9.56020346416032	9.50277660717175	9.57978278000527	9.52102642422872	10.2591679042319	10.2158951056664	10.076455333094	10.2088883800223	10.4133751961799	10.2671344752982
"SCO3411"	9.85919445144951	9.84059432812824	9.82714519078163	9.74290830040127	9.7882328755792	9.86663811032811	9.32536583155111	9.3768701992359	9.32988282592814	9.51360132181792	9.53190244889823	9.53666894617376
"SCO3412"	7.48657856498777	7.29119845838266	7.55255802192844	7.63694111537532	7.68929101321934	7.87759578724538	8.34644751338074	8.51140928590915	8.45468505321386	8.46304915381858	8.75376499756741	8.53189852553814
"SCO3413"	8.50725866498918	8.57467018044549	8.65441962184503	8.5178901053412	8.54699892448814	8.71234472504068	9.12781562505467	9.20533712843291	9.08751144096492	9.17298062014106	9.33714390195898	9.2861305389
"SCO3414"	7.85524478913906	7.92821381037326	8.11699259938792	7.88992038055508	7.99199692734009	7.96676115010367	7.9836903894184	8.00527268599019	8.05836546876582	7.90580188598533	8.14328481295789	8.1869664246234
"SCO3415"	7.20096258678957	6.99270804915769	7.00525343122344	7.22239105684468	7.12523037446706	7.11626219437888	7.26649265972775	7.2005216107659	7.12250138998818	7.22469471794803	7.21213630710542	7.34033471683737
"SCO3416"	7.54522841649936	7.39727037193221	7.38869583188604	7.5397700454688	7.4704779615617	7.47249609414864	10.8442469221563	11.0126913117483	10.8884128937415	10.8462349873708	11.083304765403	10.9495906621791
"SCO3417"	7.31282507977684	7.33836450117842	7.37354698559427	7.52948488311144	7.54643491985445	7.47249609414864	8.43875263775513	8.53258767463617	8.56317213544581	8.42470832153792	8.39525457733542	8.37121129842191
"SCO3418"	7.4986117758065	7.69734677193574	7.65894471929296	7.60880044993741	7.6463759852081	7.53449249887928	7.65019412411369	7.45645014082112	7.54756151178804	7.35371386852856	7.45755317212715	7.36025405272802
"SCO3419"	8.4058743962656	8.48846999600091	8.35151303195122	8.28615188758733	8.50586872071595	8.43508331538333	7.97647528407972	8.23857515107045	8.10786416780998	8.39517588982238	8.3559098487111	8.18254135782705
"SCO3420"	12.1189488226516	12.1634731331796	12.0175531527079	12.0920835612333	12.1159847477697	12.1547891595436	10.554199364311	10.5881093554998	10.6379081064752	11.0128361870548	11.0101715205991	11.0518691460828
"SCO3421"	11.4214085628383	11.4809959255642	11.5329554866968	11.4729210017533	11.5625023630711	11.5298447124372	10.1901441879838	10.134828263836	10.2969659297674	10.7027644749201	10.6584929417599	10.5931781546527
"SCO3422"	7.2825136060194	7.04158467927721	6.92051616668132	7.01311203721652	6.98683359382328	7.02485696938302	7.03459640115322	7.06043207126004	7.06956018157572	7.02637796787665	7.02276693139504	7.03162945637709
"SCO3423"	10.5987379338329	10.7163150755841	10.7439104380533	10.4254753814011	10.5378482820017	10.617840638178	10.0549776970193	10.0902357317195	10.032807278275	10.3675131732574	10.5107389767819	10.2517139044936
"SCO3424"	8.95359515835469	8.98851170525003	8.92031458345398	8.83859003893529	8.87921660965826	8.6378479142577	8.6733124703852	8.69685760595161	8.80056251922169	8.68391133753856	8.50252263441225	8.79279265926891
"SCO3425"	6.71354563270201	6.66745257911446	6.81713319758144	6.64763215684853	6.66864360199165	6.83585564433907	8.70190527634014	9.49381381081982	10.7399385880979	10.4063052532876	9.35620572101656	11.4094915013982
"SCO3426"	7.12824643545037	7.18709057537631	7.00525343122344	7.17596344313324	7.26206294758301	7.24015227974337	10.5595647520674	11.4995299912615	12.6947052664727	12.3466773096709	11.4539997736672	13.4289645802952
"SCO3427"	6.89587744655309	6.66745257911446	6.72876608319285	6.89738943064414	6.89149658780671	6.73564529015258	9.32024175058007	10.067405055997	11.3052477618234	10.8393918969524	9.93432946520605	11.9720681606306
"SCO3428"	6.59111238278648	6.4234206960654	6.77578515872407	6.58204183138879	6.66864360199165	6.4234206960654	8.12569028745155	8.83463602053804	9.80432099580948	9.4982960740847	8.64837524730331	10.4837648957287
"SCO3429"	6.4234206960654	6.76812494976429	6.72876608319285	6.4234206960654	6.70646654275663	6.64441180775957	8.96848021021561	9.54299711710065	10.9318661839147	10.5838640636482	9.28056304263825	11.7245110710217
"SCO3430"	6.83303382875372	6.80858425194576	6.72876608319285	6.64763215684853	6.62372455989661	6.77232911137851	8.81049593320295	9.46592139497406	10.7315458457869	10.2521646442316	9.34352686100884	11.3664610967594
"SCO3431"	8.72657774844147	8.67384219561227	8.61026356297217	8.729074050598	8.66621341566551	8.67933999020659	9.52295936395872	9.98935600906322	11.256648996274	10.7940989642135	10.0431045943602	11.9229373875783
"SCO3432"	8.60577846429474	8.59414771086081	8.59015103304352	8.70679768640006	8.62555172891297	8.66440260489849	8.6733124703852	9.16001649336299	9.84464694306111	9.56274666101884	9.00086030058823	10.1679052954074
"SCO3433"	8.10941785406857	8.27174886488526	8.14619775394268	8.36658285289979	8.25235461394978	8.5870606094224	8.94170851211513	8.79506045910103	8.80821293216723	8.87996496184397	8.86953532998259	8.94125436449656
"SCO3434"	8.68469247550431	8.52975019749589	8.57997749663224	8.69928832521772	8.48125689924198	8.63016137077457	9.59859741936882	9.8542817609563	9.72399201172633	9.18954354313819	9.29382601221343	9.27263057987742
"SCO3435"	7.68272480457422	7.66590493933553	7.65894471929296	7.5397700454688	7.51344871897027	7.66507251627643	7.91704264268181	7.8744077306266	7.98240441814056	7.85988389023278	7.89750750632534	7.85786083891707
"SCO3436"	7.75883270956831	7.9690838215719	7.87097602574405	7.82247159259503	7.75045766326176	7.84865655993956	7.7166415857354	8.02657308759376	8.03983615275456	7.98538463259223	7.94855371216726	8.19137539909386
"SCO3437"	7.04636809172478	6.99270804915769	7.03075735730579	7.07227924343088	7.03666737529591	6.93944252832302	7.07611126475794	7.40932412603281	7.54756151178804	7.46506701630545	7.23911540628532	8.21749866185785
"SCO3438"	7.14717010721239	7.22345756111536	7.20374475895492	7.23722312662043	7.20312735280877	7.09903661155271	7.95455202039612	8.06293462721388	8.18052993870171	8.1840982489567	7.92332089230166	8.84411912282112
"SCO3439"	7.4367638942653	7.62238839514313	7.53997637285031	7.52948488311144	7.31672462352463	7.39426697878891	8.57027863214925	8.52556666177192	8.69966079198365	8.67591685093084	8.7892399480387	8.75083448807463
"SCO3440"	7.67280130408609	7.50418990939773	7.58933148876141	7.52948488311144	7.6463759852081	7.50401914822002	8.18776032968576	8.09820286162825	8.06752128670955	8.1235646646451	8.04424823363475	8.07598591938471
"SCO3441"	7.12824643545037	7.08667031617381	7.16458061907396	7.12618456841153	7.12523037446706	7.00473940044296	7.46703810678516	7.66142923534832	7.65306282521247	7.70911759536513	7.74349201742309	7.70680207726489
"SCO3442"	7.51048831598643	7.10802872984769	7.52722340188303	7.56000823992448	7.48791120677313	7.26803878900066	8.16947281161995	8.16104612134807	8.14260883863853	8.96983516672938	8.81758106504386	9.21121316465344
"SCO3443"	9.08938737758636	9.08572993045136	9.00092335003849	9.17888395384081	9.2046748723286	8.98946736813359	10.1621380318324	9.97223505060552	10.1531612452493	10.9315464120368	10.6576519957959	10.9188929628158
"SCO3444"	9.17495296996797	9.170223848541	9.30703092311628	9.15219503999203	9.40657676307934	9.18678658931782	10.4470850688894	10.12381021983	10.3221736562517	11.0716521929363	10.9876196725601	11.1740919888395
"SCO3445"	7.77702162492562	7.62238839514313	7.80490312054282	7.4652350686269	7.63165176752214	7.54443222341009	8.21172261005185	8.11300169680341	8.28387456142603	8.68391133753856	8.60154559520853	8.78173202376784
"SCO3446"	7.68272480457422	7.8858010762973	7.9419317314869	7.78310338317778	7.79567262189849	7.69941645541126	8.9816709774917	8.88922566937321	9.00650230207849	9.54372009742291	9.36250216425891	9.5221564454941
"SCO3447"	8.59671017941382	8.9221434053146	8.83038331221864	8.74007372851123	8.71459767739976	8.66440260489849	8.85446576284394	8.88386507091597	8.7457480518606	9.57944567666358	9.33927480648792	9.80333215510896
"SCO3448"	7.72147956307245	7.42524636574118	7.69200680618376	7.85296328260158	7.57830279985303	7.51428906231216	7.83800781734662	7.95585283471951	7.95760027958237	9.14775744065312	8.91086723879304	9.62976974453623
"SCO3449"	7.74032346499033	7.78629671692667	8.00055432918165	7.93270267689199	7.86308018001766	7.58317715554686	8.01210562004324	8.06803807072348	8.23725708878361	9.61832924575202	9.20994175202566	9.90947448344916
"SCO3450"	8.04740179417198	8.061605861335	8.36366085569716	8.27572285927418	8.17321442024649	7.95349477624852	8.52482747431188	8.66560609775639	8.95958283002898	10.4786677225846	9.93432946520605	10.7236944107862
"SCO3451"	7.44948224168886	7.10802872984769	7.1441280835048	7.14319208786569	7.17813272179156	7.24015227974337	7.31074348009683	7.56038099265493	7.63963668695979	8.64754854614863	8.40383402358127	8.81464355717107
"SCO3452"	8.01874910098617	7.9690838215719	8.05633506532846	8.29649392526879	7.90390895453996	8.01201695235756	8.39855630468166	8.37643041628493	8.50046601314636	10.1252652732108	9.7353936634802	10.3545167751503
"SCO3453"	7.0678817644745	7.01767715715828	7.07862855442758	6.94689614885897	7.0523538879867	7.02485696938302	7.28152624216747	7.23749647613756	7.24957285387364	7.70007139571625	7.69729155612055	7.79127721064439
"SCO3454"	7.0678817644745	7.25809046044752	7.10121800616702	7.43129979629798	7.2390523924329	7.11626219437888	7.03459640115322	7.35945103655045	7.21712164005376	7.73578906020595	7.61528684075421	7.75313360033208
"SCO3455"	7.1087583511124	7.10802872984769	7.1441280835048	7.10872138159431	7.003946464849	7.00473940044296	7.31074348009683	7.14800027884435	7.34873257985412	7.69094446131039	7.80207929578551	8.09997426162304
"SCO3456"	7.61109879634266	7.71778186716829	7.81459243727178	7.77505239685029	7.74383695241375	7.74886620015216	8.11288109776674	7.91587120064767	8.24515022701065	9.26950805911731	8.82689655044129	9.57777112789013
"SCO3457"	8.43714249146147	8.27795881193229	8.26300285241051	8.20569291625757	8.19571845455105	7.96676115010367	8.09993248506361	8.18897764241608	8.11664568689128	8.64344560999637	8.54916506292338	8.76496755077209
"SCO3458"	7.87188776575942	8.061605861335	8.11699259938792	7.96034530508186	7.82683361783357	7.78835836054458	8.29208078625376	8.16574645836879	8.28387456142603	9.04196889681959	8.73400979741044	9.11907154290171
"SCO3459"	7.20096258678957	7.43890172843042	7.57723024874663	7.54994347294831	7.52180569993783	7.4617383511079	7.86231942046863	7.74642916906542	8.18052993870171	8.78737303122396	8.62696897103542	8.87036595972067
"SCO3460"	7.70228556670152	7.75747953438746	7.86177870851091	7.9186229965208	7.87490032067995	7.73264383455206	9.0520243746454	9.00700776368716	9.19880752421512	9.99990068048321	9.89326888495351	10.0230957050188
"SCO3461"	6.97651092017043	7.12869441723613	6.95034839518703	7.01311203721652	7.11131614768174	6.86411972791247	7.64033329770769	7.59260516920327	7.69868925261797	8.07282630216795	7.95477480829124	8.3047835660901
"SCO3462"	7.55652744392064	7.59988823238137	7.80490312054282	7.78310338317778	7.56250255703707	7.6204200121872	8.77654610579505	8.84296685161679	8.80566764389157	9.76213285426573	9.42995080691519	9.65506660432001
"SCO3463"	7.47438318643151	7.61120311857681	7.6362822680517	7.60880044993741	7.49650335537288	7.21117212393804	8.09993248506361	8.39215418089053	8.27622620874278	8.94053527012542	9.00086030058823	9.29950056664874
"SCO3464"	7.18349237323896	7.14872683631233	7.05517514492212	7.09076659755313	7.30609485538627	7.04428703508115	7.41806803196747	7.65401423422826	7.47006536801159	7.78717099046391	7.91692321642171	8.08563978888112
"SCO3465"	7.20096258678957	7.18709057537631	7.10121800616702	7.15977565715959	7.17813272179156	7.16536751400574	7.62031209420967	7.56853944899131	7.48609934308453	7.76179359173183	7.75844657050748	7.96948245414666
"SCO3466"	7.69255212531983	7.6443847623068	7.75508991810682	7.72540819664642	7.63904121186511	7.76484088860844	7.21949671688525	7.26115062581265	7.35800119508513	7.3924699092667	7.27782808477706	7.31991344394402
"SCO3467"	7.51048831598643	7.633447766508	7.77529692114522	7.69094124340755	7.76357493043089	7.74078657091862	7.4053822922912	7.29530157185049	7.27044582225735	7.27014568201463	7.34989120487924	7.30950363927794
"SCO3468"	7.94383604218452	8.30249203903364	8.07179439678214	8.41903869700262	8.52316543624251	8.1717991193373	8.04666991612614	7.89829025076896	8.06295230928072	8.1047913100654	8.09480213269372	7.99574467951699
